"DateTime","Players","Players Trend","Twitch Viewers"
"2019-11-29 08:50:00",73861,94011.93898809527,3364
"2019-11-29 09:00:00",73824,94109.64978091934,3529
"2019-11-29 09:10:00",72679,94202.09854497356,3081
"2019-11-29 09:20:00",73259,94299.39878885582,4246
"2019-11-29 09:30:00",73759,94394.48732363316,4255
"2019-11-29 09:40:00",74345,94487.6141355269,4281
"2019-11-29 09:50:00",74958,94577.83275462964,4092
"2019-11-29 10:00:00",75674,94666.57359871033,3769
"2019-11-29 10:10:00",76507,94753.2550154321,3731
"2019-11-29 10:20:00",77578,94838.65984623016,3705
"2019-11-29 10:30:00",78751,94924.08961640213,3742
"2019-11-29 10:40:00",80477,95010.61616098988,3910
"2019-11-29 10:50:00",81870,95094.53203538363,3832
"2019-11-29 11:00:00",83638,95177.86974344138,3793
"2019-11-29 11:10:00",85351,95260.1116347002,3042
"2019-11-29 11:20:00",87131,95340.6404389881,2998
"2019-11-29 11:30:00",89047,95421.2788662919,2942
"2019-11-29 11:40:00",91003,95501.96212246474,2954
"2019-11-29 11:50:00",92975,95581.81845238096,2988
"2019-11-29 12:00:00",94774,95659.94020750662,2816
"2019-11-29 12:10:00",96862,95737.95987654322,2874
"2019-11-29 12:20:00",98862,95812.86892361111,2950
"2019-11-29 12:30:00",100763,95885.94069664904,2871
"2019-11-29 12:40:00",102641,95957.02903163579,2961
"2019-11-29 12:50:00",104591,96027.49636243387,3193
"2019-11-29 13:00:00",106305,96096.04591738316,3386
"2019-11-29 13:10:00",107928,96161.77700617285,3776
"2019-11-29 13:20:00",109894,96226.83506944445,3631
"2019-11-29 13:30:00",111689,96289.13051146385,3719
"2019-11-29 13:40:00",113025,96349.16549548061,3662
"2019-11-29 13:50:00",114555,96409.08548280422,3722
"2019-11-29 14:00:00",115706,96467.63936425265,4055
"2019-11-29 14:10:00",116829,96526.22533619929,3595
"2019-11-29 14:20:00",117627,96586.74832589287,3809
"2019-11-29 14:30:00",118074,96649.12268518518,3856
"2019-11-29 14:40:00",118369,96712.74667934302,4017
"2019-11-29 14:50:00",118354,96778.1281001984,4131
"2019-11-29 15:00:00",118044,96848.6087756283,4133
"2019-11-29 15:10:00",117580,96923.71943893298,4284
"2019-11-29 15:20:00",117362,96999.45812665345,4218
"2019-11-29 15:30:00",116724,97077.24158123898,4387
"2019-11-29 15:40:00",115846,97156.74580439815,4556
"2019-11-29 15:50:00",115243,97235.81663359789,4562
"2019-11-29 16:00:00",114478,97314.85063932982,4630
"2019-11-29 16:10:00",113254,97391.66021825396,4721
"2019-11-29 16:20:00",112945,97468.41369047618,5573
"2019-11-29 16:30:00",112683,97541.99638999117,5810
"2019-11-29 16:40:00",112897,97613.88850308642,6388
"2019-11-29 16:50:00",113872,97685.87268518518,6771
"2019-11-29 17:00:00",117654,97763.30928268298,9896
"2019-11-29 17:10:00",120072,97830.82220017636,8778
"2019-11-29 17:20:00",118287,97879.78189070767,7927
"2019-11-29 17:30:00",116090,97924.88035989858,7948
"2019-11-29 17:40:00",114563,97970.04493220898,7746
"2019-11-29 17:50:00",113305,98014.01264880953,7727
"2019-11-29 18:00:00",112283,98054.38324652778,8791
"2019-11-29 18:10:00",111160,98091.57378472222,8997
"2019-11-29 18:20:00",110098,98126.68855406746,9130
"2019-11-29 18:30:00",109259,98160.46715167549,9574
"2019-11-29 18:40:00",108344,98192.12544780644,9902
"2019-11-29 18:50:00",107972,98224.40658068785,8736
"2019-11-29 19:00:00",107464,98255.302097112,8865
"2019-11-29 19:10:00",106859,98285.89101080247,9009
"2019-11-29 19:20:00",106563,98316.84281994049,9388
"2019-11-29 19:30:00",106090,98346.653700948,9048
"2019-11-29 19:40:00",105841,98377.447944224,9012
"2019-11-29 19:50:00",105413,98408.56712962964,9062
"2019-11-29 20:00:00",105133,98441.64456569665,9106
"2019-11-29 20:10:00",104736,98476.20866402116,9325
"2019-11-29 20:20:00",104569,98513.28515625,9477
"2019-11-29 20:30:00",103870,98550.60036375662,9409
"2019-11-29 20:40:00",103420,98590.50689621914,9201
"2019-11-29 20:50:00",103286,98633.92609126985,9410
"2019-11-29 21:00:00",102809,98680.18729332012,10130
